x,y
178.4935782,90.48814249
177.3606817,91.02230063
179.3079986,92.4920626
179.1731675,92.22678246
176.3124508,91.27481879
176.3984776,91.87898014
179.0436891,89.6613059
176.7513052,89.59951048
178.830068,88.95199188
177.6295596,90.88692953
177.5493144,88.46169952
179.8103326,91.36928295
174.9209331,89.32663743
177.5451585,91.60457294
177.3122854,93.57925841
176.0800184,90.5581904
177.5049798,90.12033409
179.5591871,88.72206585
176.8807292,90.58731038
179.3011315,90.29042881
177.6852723,90.934042
177.0345746,90.58856594
176.8539398,92.72548812
177.3383396,91.32209929
177.2573782,92.24261041
177.1783158,91.32116549
178.9741218,90.74620641
179.2667748,90.1869192
178.5896407,91.38356525
179.259014,91.43963035
177.6776573,89.89364253
177.5291695,88.45063948
176.9790234,88.81409761
176.9772226,88.44860328
175.1195215,90.41090109
177.0269187,90.42951276
178.1418897,89.76658029
178.877313,91.96451243
175.5074015,87.41793833
175.5957095,88.29847653
178.2973242,88.69921566
177.7023721,90.07358432
178.6254356,90.32780592
178.8445596,89.68560663
177.3510814,93.13166123
177.70666,90.36868046
177.5401528,91.1122182
177.0052998,90.92968203
177.6478531,92.18624083
176.8942446,90.70994006
178.7617598,90.48324025
176.2874091,91.92829687
176.8743032,87.06155697
176.943275,87.92214622
175.5730721,88.96736408
177.3242981,90.59912895
177.7109414,89.85994397
178.1412542,89.76229198
178.0793373,91.40992102
177.6578249,92.34002125
176.9260693,91.43900522
177.457024,90.45545327
177.5394951,89.33041897
178.0491726,91.30840082
178.9495558,91.95650362
178.3485003,89.69858334
177.52273,88.84885406
175.7282869,90.41748958
175.1777978,89.42963619
179.1881598,89.04291061
180.0490543,88.50014162
177.3318771,89.2804307
176.0940686,88.63764475
177.4633732,91.23348846
177.6638318,90.12432718
178.5798986,90.41545406
177.943888,87.20553162
179.379033,90.14619102
176.6310344,89.285514
175.6853444,90.32554957
177.4935739,90.3957842
176.6845812,91.01630048
175.9244799,90.7823659
175.9175211,91.40706817
178.1555734,88.53288197
177.4657263,92.1155606
179.6291207,91.12085677
177.5148344,92.0845545
176.6944038,92.8845293
177.0779497,89.14279661
177.6368744,89.08115219
176.2049311,90.37443489
176.8879909,93.60557359
177.2544964,93.31543442
178.7017432,92.98975499
178.4352916,92.62482421
176.7219107,93.05462468
176.5529643,90.31746936
176.5044096,90.1831189
177.1822227,93.0314868
177.2393321,88.28523203
177.0304173,89.34493774
177.0943073,89.58358721
178.6346063,90.83640605
178.8111841,92.41541647
177.1192312,89.31088299
177.2003584,89.74324753
176.4296023,88.45895701
174.7479482,89.45459703
177.2915148,90.64737722
177.4423499,88.9103129
178.1536357,88.57194106
179.2592209,92.63772742
176.6365731,89.65931478
181.3559179,89.93835511
176.095232,89.09164323
178.854205,88.58914999
174.2798828,89.45326115
177.4180392,87.5011232
176.8452134,87.59665211
176.4298839,88.62382748
175.844173,90.82097747
176.0294027,87.93493417
177.4241255,90.1783678
178.1244058,91.30643539
178.9201498,91.25497661
177.7708977,90.44099866
175.8860575,89.12217408
175.1134794,90.64014815
177.6805479,90.81674979
176.7885704,90.68870141
176.9249983,90.80355655
179.0007629,90.82129605
179.7380464,88.17064983
174.944171,91.24409033
176.0227642,89.85489514
176.5544039,90.92027567
177.4842885,88.5223845
177.4370187,89.28259862
176.2623886,90.20345376
176.8982656,89.65982577
177.3999096,87.96880981
176.9644655,90.11835081
177.1302906,93.90215948
177.8712441,89.19388061
176.6467899,90.12211596
176.5363282,91.284373
176.3614616,91.24452826
175.4219922,90.82264491
175.8009208,89.64684383
173.5486955,90.15488384
174.4525612,90.84853838
177.2800035,90.4063672
177.6402664,89.65209561
174.0208981,89.08334202
176.2433389,89.00653497
178.8165969,91.45058432
175.5335251,90.11918454
176.621378,88.38384781
176.3550262,89.25553609
177.5274063,87.74736072
178.8928223,88.78663044
177.4550877,89.27538384
173.5858596,88.94519354
175.7066618,87.61079774
177.5603815,89.77108536
177.6418729,88.15168596
179.3091983,91.80003294
178.1636609,90.05599468
177.9742581,89.78269366
174.726339,87.33398837
175.7565592,90.30516758
177.3927794,89.38143374
177.1267536,89.41384467
177.4819451,90.3160531
176.0375163,89.25791494
177.1627194,88.42801799
175.7321191,90.76325554
178.3156061,91.20550936
177.1446277,90.39653729
179.1964718,90.00116573
174.5257261,88.33295443
175.645301,90.04029385
177.605591,90.95219
177.1085893,88.53639736
175.474029,89.48455207
178.348137,89.59956595
179.1284636,88.03768699
178.9299266,89.34171368
180.1479406,90.37974559
178.0605757,89.20503561
179.3202279,87.95908547
175.6113053,91.23771904
176.0601776,90.07680149
177.2091921,91.96916887
178.736939,90.51332661
175.9337254,91.01416276
178.1993213,90.280529
177.2898606,88.75000659
176.4675451,89.64897503
177.2184592,88.85515753
178.8146723,91.73200274
179.115801,90.55325276
178.303359,91.93940609
178.6349124,92.6528662
178.4379685,91.86917092
177.5533873,92.62773027
179.1528523,89.39918714
177.8789945,89.45348673
179.1484895,90.65890249
176.1240275,89.20518332
177.257131,90.41761415
178.2839925,89.83367671
178.0959242,89.91617352
177.0762398,91.85738172
176.4367605,88.61691472
178.5838637,91.47750424
178.1208634,90.51718026
179.050934,90.30996568
175.2143746,89.91432925
175.6841445,88.38782055
175.6431333,89.15150266
174.8278194,90.10042574
175.1039231,90.85307395
176.3274223,90.43828285
176.6905445,90.52774895
177.6441108,91.26444115
178.6361469,90.49393626
176.5803393,89.38417645
175.2625696,90.28240694
176.3431123,90.83614525
175.9887003,89.09036483
174.7540184,88.46684884
174.3708684,88.46115902
176.3391748,90.58538362
175.9387872,89.78291963
178.0126946,89.57761832
176.5352391,93.10587751
176.7925344,92.83093412
176.4090969,87.79135963
177.3358202,88.69310807
176.8139015,88.33610168
178.646557,91.24802038
177.8999358,90.1365353
178.5506624,88.99888669
176.0952896,89.73349042
175.9349011,88.87877135
175.4270621,89.97932606
176.4933357,90.02150468
177.4226629,89.86748624
177.7096064,88.93411065
176.7150125,89.58105987
177.2879396,89.34081538
177.7948748,87.70687261
179.4735296,90.1505722
177.8079456,88.49228167
177.9746497,91.31921497
177.4239746,91.18947802
178.5090419,91.25539282
178.0667634,89.73351689
177.2116012,90.71156688
176.6985279,90.41389886
176.8955337,90.01031268
177.0966635,86.54514179
177.7044951,88.4694466
176.8278934,89.99435633
177.0101311,88.81794672
178.5938782,88.0514571
176.0671206,89.3471406
176.7113191,88.08798019
177.7810964,89.04872053
177.8371173,87.93302682
177.329852,87.74735396
176.0402692,88.84512734
177.7721073,90.36390493
177.0519913,90.69525309
176.3404295,90.18419123
177.4460954,90.0840911
177.9476834,89.50408826
178.9368406,88.06702921
176.2844068,89.91290349
176.9227614,89.65185187
177.4445048,88.13350848
176.1132788,88.50607346
177.7730486,87.98830995
179.7410764,93.57033375
179.1921645,93.01345216
177.3314941,89.90684891
177.219905,91.52614422
176.1906207,90.49403679
175.1052087,90.5965626
175.0340598,88.69971909
175.3792537,90.05079395
175.9009146,90.00221294
175.4048958,87.66602727
175.2081595,88.48007989
177.0891598,89.81145179
177.7931083,89.92607592
178.6373634,90.10258792
178.9065806,91.47578474
177.5628406,89.36151663
176.9458213,91.25514275
177.7007303,88.77749097
179.3515363,91.16400088
176.4517023,88.16373885
178.542512,87.44671454
178.555093,91.76403269
178.7985642,91.66248658
177.4627312,93.47052137
177.3759802,91.76182918
176.7778341,91.99078626
176.839699,91.81576625
177.326157,91.51151108
177.2428526,90.25996235
178.150692,90.96306602
179.305763,92.64603833
177.9175077,93.26012041
179.8988944,94.4815911
177.3506885,91.66599297
179.2041624,91.9989809
176.114501,90.97501074
176.6048488,91.69245926
177.2724796,93.338484
178.6157786,90.79044501
178.4715708,90.60814059
177.8330573,92.54721954
179.7211487,91.99616577
178.6163868,91.92406615
177.5404726,92.92605794
177.7744067,91.58894849
175.1115531,91.06365844
177.6265507,91.37821852
176.4201173,90.19799209
179.0068333,93.74130693
179.6281149,92.77943225
180.4166297,92.94811614
178.23668,90.94509224
178.1584478,90.75434786
176.6555073,90.36896777
176.6010448,88.84381461
178.1068149,90.64753341
176.1559696,92.11774158
177.3659054,91.02823
176.1474736,90.02557361
177.1213235,89.90289974
176.2847943,89.4696721
175.7827479,88.36629062
176.0447538,90.60250915
176.5518071,90.99652041
175.8305755,92.49212211
176.5956239,91.70861492
176.5798234,91.43476329
177.4030427,91.85018668
176.7816955,91.10125017
179.8283277,91.77496005
175.2404127,89.99218563
176.4904029,88.88055341
177.2102339,90.25176936
177.3510822,88.50851068
176.6798896,92.39063773
177.2901064,91.67621222
176.8424763,90.74781809
176.6042769,91.03219551
177.3925987,90.09592046
177.8568973,91.20245328
176.1492409,90.03504106
177.376965,90.49568611
176.8029326,89.82544025
177.2684529,91.02777448
178.280144,89.45811845
177.7991592,90.8262999
179.4954738,90.30011908
177.0387168,90.937643
176.2331844,91.75603197
177.2198622,89.94192046
177.6606578,90.48135417
178.6241534,89.1244001
176.7996139,88.33676751
176.9670649,90.20243011
175.5817183,90.2206686
179.512235,92.11971361
180.564805,89.2629279
178.4862467,89.89960461
178.8192683,88.45510288
176.2606837,89.12673707
178.6324488,87.65927212
177.5861739,86.13328493
176.421967,93.3707387
179.5627418,91.20284105
177.0588511,87.8491934
177.2147753,90.20337902
176.3746411,89.9873655
177.0843238,91.02738111
176.4860302,91.80709707
176.6436563,87.30521735
176.1559526,90.28422866
177.0590009,90.46536859
176.5276497,88.64617848
176.4518408,89.57508892
175.8621844,89.31524024
177.5885379,89.88451092
175.6213971,88.85764612
175.1203312,89.00418723
175.8613561,90.127554
176.0405905,89.73867921
178.9359437,91.12067824
179.2519315,91.91840373
177.6070144,91.05970138
175.0285637,89.58320032
176.3196369,90.33922811
175.4850636,90.10442584
175.431163,91.29429847
177.7585303,91.89646086
176.1514865,92.67219279
177.1235562,89.39891477
178.295083,90.32009157
175.9532772,89.0572958
176.463975,90.09228755
177.2833556,91.66768493
178.5055516,90.31468397
178.0461822,90.89130293
175.5788176,90.39213448
178.3230499,90.92190851
177.1212454,89.89753716
177.1901518,89.87677878
178.3818048,89.85744801
176.9977567,91.49351218
177.7156465,88.90603099
177.1259645,89.67324645
177.2883017,89.38368652
177.3560957,90.96335938
179.4404182,89.69964529
180.0834575,90.09145849
174.7473586,88.10136713
175.2056264,88.1863728
175.7489555,89.12669491
174.2944839,89.51704197
180.3517573,90.71974184
177.3230882,90.12133347
177.4953289,90.15413537
175.5847616,91.22278359
179.0781129,90.81939551
176.4114994,92.14134366
176.9284208,91.15584921
177.1244552,93.01109278
178.1015383,91.32262446
177.4850223,90.14611736
175.5514254,89.85286931
179.668262,89.40707128
177.4923996,88.38563891
177.5327019,88.61477957
177.6665586,88.96601216
179.9423935,91.98104925
177.7119528,86.91818351
180.0363425,89.08497247
176.7268417,89.17153119
175.3784763,91.38894442
177.4932056,89.60313803
176.7688488,92.05111784
178.7698201,91.9855583
177.9337641,90.58337213
177.467665,89.79014698
177.4392135,87.87632684
178.5728935,91.17913426
176.5975454,91.04818854
177.5498293,89.87741915
176.4838619,90.54573162
177.2554721,91.76222727
177.6597426,87.18757785
176.6923966,90.67257835
177.2142275,90.84459944
176.9115182,90.2968968
177.3667394,90.1438958
178.6030048,90.56800132
178.0284319,90.22416416
176.9183294,90.3718134
178.1787019,90.97246894
178.0531761,89.91770837
177.362582,91.47303504
177.2478587,90.6877378
176.3803825,91.75765993
176.2028257,93.29126959
178.025874,91.01637891
175.786995,90.36562936
177.4470783,90.35295911
176.0480096,93.32596647
177.24335,90.42983734
177.1675712,91.76211221
177.1686068,91.32479138
177.699089,91.38891868
177.7312904,90.98375027
178.6703395,91.6333019
176.8022404,88.63241627
177.1062043,88.09662588
176.8420136,89.25573647
179.1890266,92.77703809
178.6735842,93.37423668
180.0528215,91.55852811
178.3843825,91.8885288
178.1034168,92.62623138
177.5980032,86.55069891
175.5163364,89.33746779
174.9561438,90.10033087
157.9636254,119.5999539
160.665896,120.3672736
156.7380385,119.2361855
187.339141,121.0052702
201.0082238,77.64078304
199.1739424,76.74038118
198.0714306,79.74831969
201.2901534,79.28200375
199.0846271,74.71177662
198.3863554,74.83982898
198.7994093,75.57528639
163.0156577,118.6925805
163.7731402,119.4982972
168.492522,119.5084832
174.1903472,111.127703
174.3960295,113.1120891
175.0399125,112.3513565
174.9634961,112.0524099
173.9574947,112.9570372
175.0743195,113.1667353
174.270512,111.1645669
174.6348672,113.029621
174.8882154,113.9991195
175.1789598,114.7715659
175.724763,113.9189755
175.2545642,112.7042702
173.8268771,113.0040242
175.197924,113.8084717
174.621056,112.9474883
175.4858835,114.1869419
174.0750266,113.1936029
174.5776832,112.8069196
175.4777326,113.1784875
173.9325641,113.6683283
174.0054702,114.0682664
175.2097603,113.9164399
174.8808695,111.9693935
174.0162265,113.5160795
176.2604039,113.7370062
174.7884601,113.4204343
173.0756925,112.0099077
174.2369798,113.3588968
174.2320734,113.8120897
174.2767335,112.4450866
175.5729774,113.5298889
174.8341601,114.8400538
176.2824645,114.1241884
175.9120163,114.2069397
175.1737272,112.693127
175.1142188,115.0798286
174.8006681,112.8403327
175.5691498,113.7745768
174.5778066,113.2912681
175.1453096,114.3796093
176.2156078,112.6914587
176.979895,112.2231628
177.7335488,112.2099011
177.3212114,112.3480277
176.6230773,112.3821366
177.0741578,111.7449928
177.9185673,111.3476804
177.167692,110.7415747
177.0887014,110.8088962
176.3617073,111.3930708
176.2587911,112.2574881
176.6459236,113.0010706
177.2681718,111.7298072
176.7435646,112.2594431
176.807383,114.1965119
177.7011616,111.4538583
175.6856263,111.6565113
177.2748141,112.1942552
177.4176796,111.6840473
176.0172274,112.5537481
173.8252049,113.2919837
174.1167005,110.3926824
198.6455822,74.75384327
201.1685471,76.39862443
199.1564835,78.24510298
198.4970566,77.19754443
197.3109203,76.16186621
198.1470328,76.62785406
198.4743215,77.29974893
196.5458409,77.87854052
199.3374737,76.37651453
198.8574041,75.38260388
198.4765971,75.36148899
199.6161051,77.7564107
198.4406515,76.01467231
199.2637941,76.98416493
197.7741395,73.69359261
193.8101907,69.45246806
200.8379099,94.14820995
202.9545752,94.71316273
202.1888026,93.86621146
201.2496789,94.25273433
201.9087532,93.55750246
201.6157721,93.80759115
202.6384875,93.28737874
201.6575782,93.8748133
201.836059,94.07782308
201.1917848,92.35139251
201.809227,92.67177751
201.7604943,92.19592839
200.9367262,93.88374405
200.8853258,94.30552717
202.042599,91.48203416
202.1362931,92.05609274
202.2164423,93.39248971
201.7420197,92.83044823
201.5130112,91.90315172
203.0578646,93.94262465
201.9607189,93.38297347
202.1665254,92.9945558
200.3469529,93.86896348
202.2053218,93.39483812
203.4954405,92.73653546
202.4978925,91.79434419
201.6864276,91.50617916
203.1196421,92.98977124
202.6132198,92.07828544
202.2501643,93.33366736
201.0905293,92.0618357
202.3317574,94.55918198
199.14356,92.65372175
202.1931191,92.60456451
203.0830986,92.4522737
201.8962766,91.96901579
203.617475,91.7433054
201.0682019,91.73940212
201.4783767,91.86481389
202.9246729,92.2342715
202.3251915,92.88802234
200.9863495,94.05809431
201.6359229,92.65443713
201.151702,92.10874104
203.5535579,92.59322581
201.4558536,92.79641375
201.6124752,92.74719432
201.2927914,91.52065042
202.9765694,93.59955169
203.6921622,92.39032049
201.9013415,93.75456904
202.4366739,93.51085519
201.9769701,91.91416222
202.5527974,93.23601355
202.8843873,91.82716045
201.2285319,91.52902478
202.9778549,91.83438357
201.8373211,90.98569879
201.5930645,91.43176878
201.7645163,91.28047702
202.5856263,91.45376051
202.0284841,91.74693282
201.3655647,92.13850749
202.5252804,92.29049512
201.9702321,91.04824047
202.1541177,90.31859189
200.22915,92.70500084
201.87158,92.44117133
201.2098066,92.61705856
202.0116429,90.90148578
202.6223842,92.3227117
201.7700801,91.57738433
202.6955688,91.65213561
202.2335777,92.90201678
204.2090171,91.39287665
202.2349305,91.41801514
201.6983784,92.993482
203.1070551,91.36638123
202.7872881,91.79546817
202.4561603,91.90817104
201.3475097,91.21434094
202.9926718,91.13635621
201.6492347,92.37459646
201.6860446,91.68419817
202.389486,90.94318018
202.052893,91.98620041
201.2998707,92.23949233
203.8883601,90.77898544
202.6718834,91.29177913
203.4822623,92.93067024
203.2006485,91.44472019
201.4025304,92.08967617
203.6286513,91.0131851
202.8694783,90.77085095
201.8619395,91.15026829
201.4504847,90.93344131
202.0285564,91.18543854
203.1136622,90.23715652
202.1278657,92.28125705
202.7207095,92.01687805
202.2123982,91.1580437
202.6446364,91.85705521
201.3327019,91.10075733
202.881158,91.24420355
202.6310715,92.15610949
202.0359015,92.23217905
202.3941077,92.39985177
202.0768183,93.01436062
204.1851849,91.89157528
203.0022115,92.50994419
203.2977948,92.79445921
202.8028696,93.08581641
202.6388852,91.83701922
203.8275427,92.23031107
202.2922259,90.82266049
201.6390219,91.35777327
203.4924913,91.30775009
201.8513316,92.32665433
204.6260446,92.91218054
202.4500214,91.83362644
203.6457416,91.26996547
203.3051376,92.48928876
202.1406648,93.2531512
204.0178608,90.57824791
203.1782333,90.80817222
202.8450741,92.30984049
204.3771022,92.16550159
202.9635886,91.37117204
202.2148453,90.36783889
203.1071298,92.37680679
204.5082043,91.50981994
202.7687143,92.71715661
203.2008528,90.73294954
204.2213773,91.48247694
202.8377045,91.09870968
203.529087,91.64633951
204.2328422,91.72094172
204.226579,92.08460369
203.1074283,90.76457782
202.7959534,92.75178867
202.6122919,90.69389668
203.2743621,92.73233847
202.8343045,92.11762636
202.5981071,91.63751676
203.7932463,91.06397531
204.1066571,92.81986489
203.1685248,92.65938899
202.8004928,91.56397539
202.9231477,92.97761231
202.2832434,92.09940582
203.8831224,92.16252374
203.9148041,91.90138253
202.9596925,91.82397612
202.8040298,90.94611777
202.2887269,92.37629912
203.1046202,92.20628649
203.5193817,93.00672877
203.3753085,93.20175726
203.6249591,93.46061737
203.3580782,92.07481896
204.8726024,92.52575023
203.0375089,90.95542502
203.7451936,92.46053216
202.2507804,91.95659689
200.9055423,93.95730205
201.4921375,95.12157813
201.8179477,96.06363108
202.530211,95.9312213
202.7380088,93.56712558
200.4910882,93.58246881
200.3683462,92.0572312
199.1826707,92.70854316
202.7494135,94.01563736
201.8853951,93.98171196
203.7784737,93.37488917
200.9117272,93.8652958
201.2721381,93.81215166
201.355358,94.39890348
200.2262555,94.10199032
202.0683254,93.58446011
201.6612936,95.20658434
202.0939469,94.08807555
201.6672379,93.88322219
201.4739341,89.6710309
201.4341724,90.18779588
200.2587465,89.56026593
201.519251,90.87261177
202.6210024,89.91033545
201.4837495,89.97315723
201.2660759,89.37468632
202.1703212,90.17762916
200.8806169,90.8398982
202.424831,90.06194229
202.8257418,90.59141627
200.6410822,91.61390604
202.3927143,89.58524142
201.4226116,90.38607111
200.4667715,90.1752347
200.869588,90.88991648
202.8430146,91.15753678
200.5101055,91.41950972
201.889023,90.01784145
201.921369,91.57613951
201.6639366,91.3577183
202.6823535,89.0740279
201.9640896,92.39353893
201.6287978,90.66018526
201.2257159,90.46673542
202.3094816,89.72980958
201.9691723,90.28019256
201.7085746,90.46571593
200.5163641,90.64867084
200.3857914,90.373443
201.7304306,91.65747303
201.0865104,89.96623151
201.7238441,91.19895272
201.6234347,92.06946646
202.8250532,90.76030983
201.1143826,91.92711989
201.8930867,92.10966306
202.1568482,91.15258322
202.811539,92.01182392
200.291005,90.13753712
200.2630719,92.09570831
200.9634303,91.0882141
203.6598923,88.93797703
201.9744933,89.95213591
200.9185367,91.9986443
201.5344149,90.61849757
202.3052079,90.84922357
202.7045998,91.64322462
201.6622687,90.84306743
201.7454307,90.77112186
202.2499376,92.20087255
201.6141965,91.89750578
202.5846145,92.51225158
202.8558186,90.20290119
201.1912028,89.79861049
202.0099709,90.59656615
201.9467961,90.78510412
202.7384015,91.69912314
201.4575374,92.41064624
203.0174136,91.52792181
202.2894994,89.95249511
200.8347293,90.95881204
202.012615,91.11023733
203.0573733,90.84933516
201.9760923,90.64116413
202.8422368,90.98725186
202.1499541,90.47028778
201.5524264,90.62097722
202.2778584,90.7272386
202.3924463,92.12296124
203.301145,91.98375832
203.1472189,89.6488526
203.0177853,89.53728307
201.2839729,92.33634798
202.5303332,90.55071099
203.6902217,91.39595808
202.8386862,90.09781175
202.9046955,90.79752928
203.0583894,90.77559791
202.1742679,92.11810398
202.2717507,91.24284218
201.4414275,89.76832696
201.6485673,92.53104095
202.5952331,90.68618635
201.5353291,91.55421713
202.6788908,90.96762683
201.4186831,89.12840769
201.7563157,90.43348558
200.6565028,91.36807913
202.0946014,91.81148522
201.6685123,89.83551707
200.2069788,89.72699703
201.762539,90.722938
202.0696217,91.66299304
201.2192844,91.14955714
202.0063456,91.45648882
201.4310756,92.42141836
201.3616054,91.99841643
202.5960233,90.86168745
201.1964746,90.72906547
202.1655441,91.19163761
201.3972521,90.77251506
200.1923504,92.05817745
202.2483413,91.04199185
201.9424942,90.33510059
202.1626116,90.75477201
200.9198358,89.98514175
201.4259118,92.21473789
200.5710157,91.50015164
147.0305785,60.02294128
